date,state,district,market,commodity,min_price,max_price,modal_price,arrival_quantity,temperature_max,temperature_min,precipitation,rain,latitude,longitude,year,msp_price,month,day_of_year,month_sin,month_cos,price_lag_1,price_lag_7,price_lag_14,price_lag_30,temp_max_lag_30,temp_max_lag_90,price_volatility_7d,price_volatility_30d,rain_cum_30d,rain_cum_90d,price_to_msp_ratio,near_msp_floor
2024-06-04,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4891.49,5094.88,5022.26,13.26,35.75,26.65,1.7,1.7,18.4386,79.1288,2024,7121,6,156,1.2246467991473532e-16,-1.0,5061.93,4976.17,5093.68,4998.09,41.25,0.0,86.90715927547951,106.4465134892775,70.7999993,0.0,0.7052745400926836,1
2024-06-05,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4905.81,5121.27,5015.69,21.39,33.95,26.55,11.5,11.5,18.4386,79.1288,2024,7121,6,157,1.2246467991473532e-16,-1.0,5022.26,4947.72,5093.67,5008.04,41.45,0.0,80.60711382998544,106.48915475565886,82.2999993,0.0,0.7043519168656087,1
2024-06-06,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5030.68,5233.7,5090.0,41.48,36.15,26.4,15.499999,15.499999,18.4386,79.1288,2024,7121,6,158,1.2246467991473532e-16,-1.0,5015.69,5066.33,4857.63,4977.92,38.75,0.0,82.70075159444406,107.83473901533634,94.4999981,0.0,0.7147872489818846,1
2024-06-07,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4880.49,5074.8,4993.64,90.61,35.0,26.0,0.8,0.8,18.4386,79.1288,2024,7121,6,159,1.2246467991473532e-16,-1.0,5090.0,4983.84,4921.31,5114.49,37.1,0.0,81.73763911209612,105.58688917435344,95.29999810000001,0.0,0.7012554416514535,1
2024-06-08,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4807.3,4971.16,4894.89,71.05,35.25,26.55,0.1,0.1,18.4386,79.1288,2024,7121,6,160,1.2246467991473532e-16,-1.0,4993.64,5171.5,4933.93,4907.32,35.45,0.0,72.76739536751101,105.96446130606716,83.9999961,0.0,0.6873880073023452,1
2024-06-09,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5019.33,5266.95,5159.65,91.94,34.15,25.85,1.0,1.0,18.4386,79.1288,2024,7121,6,161,1.2246467991473532e-16,-1.0,4894.89,4910.43,5124.32,5107.93,36.9,0.0,82.82271456321182,108.27621608114369,84.9999961,0.0,0.7245681786265974,1
2024-06-10,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4790.54,5022.51,4882.04,19.32,35.3,26.35,6.4999995,6.4999995,18.4386,79.1288,2024,7121,6,162,1.2246467991473532e-16,-1.0,5159.65,5061.93,4848.25,4918.89,38.35,0.0,99.0366403576652,109.38217262340346,91.4999956,0.0,0.6855834854655245,1
2024-06-11,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4917.91,5084.15,4979.59,80.27,35.8,25.8,0.2,0.2,18.4386,79.1288,2024,7121,6,163,1.2246467991473532e-16,-1.0,4882.04,5022.26,4976.17,5274.37,37.95,0.0,99.34759565236061,95.77451412970746,86.7999956,0.0,0.6992824041567196,1
2024-06-12,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4791.14,5073.64,4936.13,74.33,35.3,26.25,6.5,6.5,18.4386,79.1288,2024,7121,6,164,1.2246467991473532e-16,-1.0,4979.59,5015.69,4947.72,4924.02,35.4,0.0,102.06284851805394,95.53496656667902,93.2999956,0.0,0.6931793287459627,1
2024-06-13,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5035.16,5169.17,5102.59,52.58,36.3,26.8,3.0,3.0,18.4386,79.1288,2024,7121,6,165,1.2246467991473532e-16,-1.0,4936.13,5090.0,5066.33,5056.74,36.95,0.0,104.19008857440826,97.07409334905043,93.0999958,0.0,0.716555259092824,1
2024-06-14,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4977.26,5189.74,5094.94,20.95,33.65,26.1,26.800001,26.800001,18.4386,79.1288,2024,7121,6,166,1.2246467991473532e-16,-1.0,5102.59,4993.64,4983.84,4851.55,36.15,0.0,111.15329841088489,95.55009411869716,117.9999968,169.79999850000002,0.7154809717736272,1
2024-06-15,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4795.4,4963.57,4901.19,86.18,34.8,25.55,6.5,6.5,18.4386,79.1288,2024,7121,6,167,1.2246467991473532e-16,-1.0,5094.94,4894.89,5171.5,5014.35,32.7,30.4,110.11378545676851,96.9742938594562,117.5999972,174.79999850000002,0.6882727145063895,1
2024-06-16,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4779.38,4976.42,4915.65,47.67,32.55,25.95,8.4,8.4,18.4386,79.1288,2024,7121,6,168,1.2246467991473532e-16,-1.0,4901.19,5159.65,4910.43,4966.26,34.5,33.15,91.09060918092796,97.85605683977779,123.99999720000001,182.89999849999998,0.6903033281842438,1
2024-06-17,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4773.52,5014.7,4879.07,29.91,35.1,26.05,0.3,0.3,18.4386,79.1288,2024,7121,6,169,1.2246467991473532e-16,-1.0,4915.65,4882.04,5061.93,4933.26,34.65,34.4,91.59131740405152,99.41451187170613,117.4999975,177.29999850000002,0.6851664092121893,1
2024-06-18,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4988.04,5168.52,5084.54,39.1,35.4,26.9,1.4000001,1.4000001,18.4386,79.1288,2024,7121,6,170,1.2246467991473532e-16,-1.0,4879.07,4979.59,5022.26,4802.18,34.3,30.85,101.00596797549574,94.50701102071157,118.59999760000001,178.5999986,0.7140205027383795,1
2024-06-19,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4866.17,5104.48,5014.53,24.94,33.25,26.35,12.6,12.6,18.4386,79.1288,2024,7121,6,171,1.2246467991473532e-16,-1.0,5084.54,4936.13,5015.69,4965.53,35.0,32.9,98.6499141746554,94.36882146875752,127.8999976,191.0999986,0.7041890183962927,1
2024-06-20,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4933.09,5203.24,5075.75,28.56,33.7,26.2,5.5,5.5,18.4386,79.1288,2024,7121,6,172,1.2246467991473532e-16,-1.0,5014.53,5102.59,5090.0,5093.68,36.55,34.5,94.37852684043993,93.80076015916242,133.2999976,196.5999986,0.7127861255441651,1
2024-06-21,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4922.95,5061.2,4980.71,30.11,34.55,26.35,10.5,10.5,18.4386,79.1288,2024,7121,6,173,1.2246467991473532e-16,-1.0,5075.75,5094.94,4993.64,5093.67,37.45,35.5,83.48436474659839,92.07822453774251,139.49999760000003,207.0999986,0.6994396854374386,1
2024-06-22,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4855.93,5053.32,4980.63,72.37,30.35,24.75,42.4,42.4,18.4386,79.1288,2024,7121,6,174,1.2246467991473532e-16,-1.0,4980.71,4901.19,4894.89,4857.63,37.35,35.35,76.26704483963981,88.45420782698118,181.8999976,249.3999986,0.6994284510602443,1
2024-06-23,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4909.82,5065.85,4991.95,22.89,31.3,24.55,51.2,51.2,18.4386,79.1288,2024,7121,6,175,1.2246467991473532e-16,-1.0,4980.63,4915.65,5159.65,4921.31,40.5,36.1,68.95046382661207,87.26609174402039,232.9999976,300.5999986,0.7010181154332257,1
2024-06-24,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4756.81,4983.75,4846.52,10.12,34.6,24.9,1.3000001,1.3000001,18.4386,79.1288,2024,7121,6,176,1.2246467991473532e-16,-1.0,4991.95,4879.07,4882.04,4933.93,37.0,36.95,78.9223888507242,90.9523681738783,233.99999770000002,301.8999987,0.6805954219912934,1
2024-06-25,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4912.32,5100.12,5047.91,99.4,34.3,26.6,0.4,0.4,18.4386,79.1288,2024,7121,6,177,1.2246467991473532e-16,-1.0,4846.52,5084.54,4979.59,5124.32,39.5,36.45,73.10223724672419,88.3173850864352,234.39999770000003,302.2999987,0.7088765622805786,1
2024-06-26,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4861.61,5067.0,4943.35,47.97,34.45,26.65,8.6,8.6,18.4386,79.1288,2024,7121,6,178,1.2246467991473532e-16,-1.0,5047.91,5014.53,4936.13,4848.25,41.7,37.8,74.24848188282999,84.48449238371066,242.99999770000002,310.8999987,0.6941932312877406,1
2024-06-27,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4942.74,5206.29,5074.07,54.86,30.9,25.3,32.0,32.0,18.4386,79.1288,2024,7121,6,179,1.2246467991473532e-16,-1.0,4943.35,5075.75,5102.59,4976.17,40.35,37.35,73.89293512850142,85.48223504626952,274.9999977,342.8999987,0.7125502036230866,1
2024-06-28,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4974.78,5203.43,5078.55,19.77,33.35,24.65,24.5,24.5,18.4386,79.1288,2024,7121,6,180,1.2246467991473532e-16,-1.0,5074.07,4980.71,5094.94,4947.72,40.4,37.7,82.62504148835575,85.97268819257305,299.4999977,367.3999987,0.7131793287459627,1
2024-06-29,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4839.29,5069.7,4972.37,67.49,32.1,25.95,7.7999997,7.7999997,18.4386,79.1288,2024,7121,6,181,1.2246467991473532e-16,-1.0,5078.55,4980.63,4901.19,5066.33,41.0,36.7,82.91812315543072,85.40854380597642,307.2999974,375.1999984,0.6982685016149417,1
2024-06-30,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4861.66,5026.37,4952.31,86.17,30.0,25.6,9.500001,9.500001,18.4386,79.1288,2024,7121,6,182,1.2246467991473532e-16,-1.0,4972.37,4991.95,4915.65,4983.84,41.9,38.25,84.38475423688323,85.8436020925835,316.7999984,384.5999994,0.6954514815334926,1
2024-07-01,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4751.84,4866.55,4812.98,87.81,31.95,25.15,2.9,2.9,18.4386,79.1288,2024,7121,7,183,-0.4999999999999997,-0.8660254037844388,4952.31,4846.52,4879.07,5171.5,40.4,38.3,94.13696558991253,86.36011780669433,318.8999984,387.4999994,0.675885409352619,1
2024-07-02,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5141.86,5305.95,5218.75,29.41,32.8,26.0,1.0,1.0,18.4386,79.1288,2024,7121,7,184,-0.4999999999999997,-0.8660254037844388,4812.98,5047.91,5084.54,4910.43,37.7,36.7,129.31842723993233,94.53982831310415,301.50000040000003,388.4999994,0.7328675747788232,1
2024-07-03,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4996.49,5176.81,5058.67,87.41,33.8,25.6,0.3,0.3,18.4386,79.1288,2024,7121,7,185,-0.4999999999999997,-0.8660254037844388,5218.75,4943.35,5014.53,5061.93,35.8,39.45,127.11334793722355,94.46820176317405,300.7000004,388.6999994,0.7103875860132004,1
2024-07-04,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4992.64,5172.89,5073.78,96.76,32.65,26.75,1.0,1.0,18.4386,79.1288,2024,7121,7,186,-0.4999999999999997,-0.8660254037844388,5058.67,5074.07,5075.75,5022.26,35.75,39.6,127.0943389582645,95.35041310146822,300.00000040000003,389.6999994,0.7125094790057576,1
2024-07-05,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4959.94,5148.13,5020.96,32.08,34.05,26.3,4.4,4.4,18.4386,79.1288,2024,7121,7,187,-0.4999999999999997,-0.8660254037844388,5073.78,5078.55,4980.71,5015.69,33.95,39.9,124.8117621899175,95.38183389836895,292.9000004,394.0999994,0.7050919814632777,1
2024-07-06,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4722.07,4929.32,4857.78,69.16,31.9,25.3,7.9999995,7.9999995,18.4386,79.1288,2024,7121,7,188,-0.4999999999999997,-0.8660254037844388,5020.96,4972.37,4980.63,5090.0,36.15,40.3,138.2332786064408,97.3892919536912,285.4000009,402.0999989,0.6821766605813789,1
2024-07-07,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4934.22,5143.39,5058.85,87.73,31.75,24.7,27.900002,27.900002,18.4386,79.1288,2024,7121,7,189,-0.4999999999999997,-0.8660254037844388,4857.78,4952.31,4991.95,4993.64,35.0,37.3,138.05994005365645,98.10187046384836,312.5000029,429.9000009,0.7104128633618875,1
2024-07-08,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5100.28,5267.74,5185.45,40.29,31.45,24.6,22.9,22.9,18.4386,79.1288,2024,7121,7,190,-0.4999999999999997,-0.8660254037844388,5058.85,4812.98,4846.52,4894.89,35.25,35.75,117.70656473176163,102.0043891009698,335.30000290000004,452.2000009,0.7281912652717315,1
2024-07-09,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4766.48,4960.39,4879.65,77.47,30.8,24.95,13.599998,13.599998,18.4386,79.1288,2024,7121,7,191,-0.4999999999999997,-0.8660254037844388,5185.45,5218.75,5047.91,5159.65,34.15,37.05,114.95048250691059,100.25968921216285,347.9000009,465.79999890000005,0.6852478584468473,1
2024-07-10,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4920.22,5097.47,5039.87,67.06,32.2,24.7,10.800001,10.800001,18.4386,79.1288,2024,7121,7,192,-0.4999999999999997,-0.8660254037844388,4879.65,5058.67,4943.35,4882.04,35.3,33.6,114.09391745399985,98.1539619409864,352.2000024,472.39999989999995,0.70774750737256,1
2024-07-11,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5008.42,5255.74,5129.07,50.25,32.5,25.4,2.4,2.4,18.4386,79.1288,2024,7121,7,193,-0.4999999999999997,-0.8660254037844388,5039.87,5073.78,5074.07,4979.59,35.8,32.05,120.4474691070171,100.73876138851386,354.4000024,466.2999999,0.7202738379441089,1
2024-07-12,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4940.52,5114.56,5037.07,88.34,31.95,24.55,7.799999,7.799999,18.4386,79.1288,2024,7121,7,194,-0.4999999999999997,-0.8660254037844388,5129.07,5020.96,5078.55,4936.13,35.3,34.45,120.52202827699224,99.97452862328616,355.70000139999996,474.0999989,0.7073543041707625,1
2024-07-13,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4870.41,5062.3,4945.75,15.71,32.1,24.65,6.2999997,6.2999997,18.4386,79.1288,2024,7121,7,195,-0.4999999999999997,-0.8660254037844388,5037.07,4857.78,4972.37,5102.59,36.3,37.0,103.31638103648574,99.0797164721764,359.00000109999996,480.3999986,0.6945302626035669,1
2024-07-14,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4877.81,5110.98,5023.8,41.68,29.85,24.9,21.800001,21.800001,18.4386,79.1288,2024,7121,7,196,-0.4999999999999997,-0.8660254037844388,4945.75,5058.85,4952.31,5094.94,33.65,38.5,103.0649499102392,97.69677207399495,354.0000011,502.19999959999996,0.7054908018536723,1
2024-07-15,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4941.92,5152.41,5069.75,55.89,29.45,24.5,24.8,24.8,18.4386,79.1288,2024,7121,7,197,-0.4999999999999997,-0.8660254037844388,5023.8,5185.45,4812.98,4901.19,34.8,38.6,81.905270165921,96.496114464685,372.3000011,526.6999996000001,0.7119435472545991,1
2024-07-16,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5032.35,5222.49,5114.83,72.93,31.45,24.55,14.4,14.4,18.4386,79.1288,2024,7121,7,198,-0.4999999999999997,-0.8660254037844388,5069.75,4879.65,5218.75,4915.65,32.55,39.55,61.44736512619935,96.75087549041056,378.3000011,541.0999996,0.7182741188035389,1
2024-07-17,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4938.11,5128.98,5039.91,79.17,29.4,24.55,21.4,21.4,18.4386,79.1288,2024,7121,7,199,-0.4999999999999997,-0.8660254037844388,5114.83,5039.87,5058.67,4879.07,35.1,40.3,61.44611076847343,93.3569861874302,399.4000011,562.4999996,0.7077531245611571,1
2024-07-18,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5027.24,5194.38,5086.7,14.52,30.15,24.65,19.6,19.6,18.4386,79.1288,2024,7121,7,200,-0.4999999999999997,-0.8660254037844388,5039.91,5129.07,5073.78,5084.54,35.4,39.45,54.183867349539305,93.40902752466422,417.600001,582.0999996,0.7143238309226232,1
2024-07-19,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4966.94,5166.79,5028.31,50.96,27.6,24.6,26.1,26.1,18.4386,79.1288,2024,7121,7,201,-0.4999999999999997,-0.8660254037844388,5086.7,5037.07,5020.96,5014.53,33.25,37.8,54.50854764774744,93.41300208854994,431.100001,603.3999999,0.7061241398679962,1
2024-07-20,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4922.45,5118.12,5006.67,73.14,26.65,24.45,42.499996,42.499996,18.4386,79.1288,2024,7121,7,202,-0.4999999999999997,-0.8660254037844388,5028.31,4945.75,4857.78,5075.75,33.7,39.1,38.770914663051485,92.86330460759892,468.09999700000003,645.4999959,0.7030852408369611,1
2024-07-21,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4989.35,5123.48,5069.61,98.8,29.5,24.0,40.300003,40.300003,18.4386,79.1288,2024,7121,7,203,-0.4999999999999997,-0.8660254037844388,5006.67,5023.8,5058.85,4980.71,34.55,38.05,36.86923410934414,93.03192612364798,497.90000000000003,685.7999989,0.7119238870945092,1
2024-07-22,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4900.54,5023.69,4955.93,18.41,30.55,24.3,2.8,2.8,18.4386,79.1288,2024,7121,7,204,-0.4999999999999997,-0.8660254037844388,5069.61,5069.75,5185.45,4980.63,30.35,36.85,53.07792595617887,93.51441034751655,458.3,688.5999989,0.6959598371015308,1
2024-07-23,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4974.15,5182.46,5036.79,14.27,29.25,24.65,11.400001,11.400001,18.4386,79.1288,2024,7121,7,205,-0.4999999999999997,-0.8660254037844388,4955.93,5114.83,4879.65,4991.95,31.3,37.75,42.68876371621851,93.39722359763785,418.500001,699.9999999,0.7073149838505828,1
2024-07-24,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4763.32,4996.73,4894.0,12.91,25.55,24.35,25.699997,25.699997,18.4386,79.1288,2024,7121,7,206,-0.4999999999999997,-0.8660254037844388,5036.79,5039.91,5039.87,4846.52,34.6,38.8,66.92121035395441,90.68034057364235,442.8999979,725.6999969,0.6872630248560595,1
2024-07-25,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4929.84,5087.8,4990.26,25.05,26.35,24.2,26.500004,26.500004,18.4386,79.1288,2024,7121,7,207,-0.4999999999999997,-0.8660254037844388,4894.0,5086.7,5129.07,5047.91,34.3,38.55,58.122729551151906,90.7622312735158,469.0000019,752.2000009,0.700780789214998,1
2024-07-26,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4754.79,4895.3,4821.42,55.39,28.6,23.35,19.800001,19.800001,18.4386,79.1288,2024,7121,7,208,-0.4999999999999997,-0.8660254037844388,4990.26,5028.31,5037.07,4943.35,34.45,39.65,85.78526008364899,96.92030687009375,480.2000029,772.0000019,0.6770706361466087,1
2024-07-27,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4769.01,4984.84,4912.27,25.67,25.9,24.1,46.6,46.6,18.4386,79.1288,2024,7121,7,209,-0.4999999999999997,-0.8660254037844388,4821.42,5006.67,4945.75,5074.07,30.9,40.95,86.07794468913076,98.17463091378293,494.80000290000004,818.6000019,0.6898286757477883,1
2024-07-28,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4753.89,4961.82,4824.94,86.85,30.15,24.0,10.3,10.3,18.4386,79.1288,2024,7121,7,210,-0.4999999999999997,-0.8660254037844388,4912.27,5069.61,5023.8,5078.55,33.35,40.45,80.9884316254074,103.07895216439857,480.60000290000005,828.9000019,0.677564948743154,1
2024-07-29,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4790.12,5024.57,4932.36,39.66,32.55,25.1,0.2,0.2,18.4386,79.1288,2024,7121,7,211,-0.4999999999999997,-0.8660254037844388,4824.94,4955.93,5069.75,4972.37,32.1,41.35,79.69487015217393,103.75822571407701,473.00000320000004,829.1000019,0.6926499087206852,1
2024-07-30,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4767.16,5031.74,4916.03,57.25,32.65,25.6,7.7999997,7.7999997,18.4386,79.1288,2024,7121,7,212,-0.4999999999999997,-0.8660254037844388,4932.36,5036.79,5114.83,4952.31,30.0,41.7,59.77110278865472,104.57300766483186,471.30000190000004,836.9000016,0.6903566914759163,1
2024-07-31,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4821.15,5055.94,4955.73,79.62,30.25,25.05,2.4,2.4,18.4386,79.1288,2024,7121,7,213,-0.4999999999999997,-0.8660254037844388,4916.03,4894.0,5039.91,4812.98,31.95,40.75,63.39659131591115,98.79136950066095,470.8000019,839.3000016,0.6959317511585451,1
2024-08-01,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4773.84,4986.11,4838.04,33.81,29.0,23.95,15.800002,15.800002,18.4386,79.1288,2024,7121,8,214,-0.8660254037844385,-0.5000000000000004,4955.73,4990.26,5086.7,5218.75,32.8,40.95,55.97959262514073,94.9182690801534,485.6000039,855.1000036,0.6794045780087067,1
2024-08-02,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4927.56,5221.46,5072.54,21.36,31.55,24.75,11.200001,11.200001,18.4386,79.1288,2024,7121,8,215,-0.8660254037844385,-0.5000000000000004,4838.04,4821.42,5028.31,5058.67,33.8,41.75,82.16543178826952,95.27986543945637,496.50000489999996,866.3000046,0.7123353461592473,1
2024-08-03,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4918.21,5145.98,5036.07,47.28,30.35,24.4,4.2,4.2,18.4386,79.1288,2024,7121,8,216,-0.8660254037844385,-0.5000000000000004,5072.54,4912.27,5006.67,5073.78,32.65,41.25,92.47402873497239,94.43520652235334,499.7000049,870.5000046,0.7072138744558348,1
2024-08-04,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4964.39,5101.82,5019.87,61.54,30.95,24.3,13.0,13.0,18.4386,79.1288,2024,7121,8,217,-0.8660254037844385,-0.5000000000000004,5036.07,4824.94,5069.61,5020.96,34.05,41.45,80.89064034385106,94.42415995627529,508.30000490000003,883.5000046,0.7049389130740065,1
2024-08-05,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4881.84,5141.29,5026.49,86.93,31.4,24.25,2.8999999,2.8999999,18.4386,79.1288,2024,7121,8,218,-0.8660254037844385,-0.5000000000000004,5019.87,4932.36,4955.93,4857.78,31.9,38.75,81.94410542733267,91.07977214710091,503.2000053,883.1000043,0.7058685577868277,1
2024-08-06,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4853.64,5064.53,4944.32,10.56,30.2,24.7,14.8,14.8,18.4386,79.1288,2024,7121,8,219,-0.8660254037844385,-0.5000000000000004,5026.49,4916.03,5036.79,5058.85,31.75,37.1,78.86384125277522,90.85287769909594,490.10000329999997,897.9000043,0.6943294481112203,1
2024-08-07,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4944.67,5146.77,5036.5,82.41,27.2,23.8,18.100002,18.100002,18.4386,79.1288,2024,7121,8,220,-0.8660254037844385,-0.5000000000000004,4944.32,4955.73,4894.0,5185.45,31.45,35.45,79.8178646312072,83.85553709639042,485.3000053,904.6000043,0.7072742592332537,1
2024-08-08,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4745.84,4997.03,4894.4,71.92,30.5,23.8,12.900001,12.900001,18.4386,79.1288,2024,7121,8,221,-0.8660254037844385,-0.5000000000000004,5036.5,4838.04,4990.26,4879.65,30.8,36.9,62.06622906602394,83.23024977831612,484.6000083,917.5000053,0.6873191967420306,1
2024-08-09,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4836.79,5029.25,4952.26,47.15,31.7,23.8,0.0,0.0,18.4386,79.1288,2024,7121,8,222,-0.8660254037844385,-0.5000000000000004,4894.4,5072.54,4821.42,5039.87,32.2,38.35,56.422666249183,82.95580703347214,473.8000073,917.5000053,0.6954444600477462,1
2024-08-10,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4965.13,5149.59,5015.72,95.72,32.0,24.6,0.2,0.2,18.4386,79.1288,2024,7121,8,223,-0.8660254037844385,-0.5000000000000004,4952.26,5036.07,4912.27,5129.07,32.5,37.95,53.95091556661704,78.73871279373142,471.6000073,912.8000053000001,0.7043561297570566,1
2024-08-11,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5154.43,5302.27,5210.08,29.38,31.05,24.25,2.5,2.5,18.4386,79.1288,2024,7121,8,224,-0.8660254037844385,-0.5000000000000004,5015.72,5019.87,4824.94,5037.07,31.95,35.4,101.68283104128918,88.54018786540574,466.30000830000006,915.3000053000001,0.7316500491504002,1
2024-08-12,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4886.56,5151.57,5010.04,74.43,30.8,24.7,2.1000001,2.1000001,18.4386,79.1288,2024,7121,8,225,-0.8660254037844385,-0.5000000000000004,5210.08,5026.49,4932.36,4945.75,32.1,36.95,101.46570173497729,88.23365154422412,462.10000870000005,914.2000056,0.7035584889762674,1
2024-08-13,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4870.22,5083.24,4937.56,65.1,31.65,24.55,1.0,1.0,18.4386,79.1288,2024,7121,8,226,-0.8660254037844385,-0.5000000000000004,5010.04,4944.32,4916.03,5023.8,29.85,36.15,102.21382228772485,88.53883801350437,441.30000770000004,913.3000056,0.6933801432383093,1
2024-08-14,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5128.13,5342.09,5228.12,41.54,31.5,25.3,0.70000005,0.70000005,18.4386,79.1288,2024,7121,8,227,-0.8660254037844385,-0.5000000000000004,4937.56,5036.5,4955.73,5069.75,29.45,32.7,132.319334296131,97.79886480137064,417.20000775,907.1000060499999,0.7341834012076955,1
2024-08-15,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4743.22,4940.4,4865.16,41.85,30.6,25.3,2.3,2.3,18.4386,79.1288,2024,7121,8,228,-0.8660254037844385,-0.5000000000000004,5228.12,4894.4,4838.04,5114.83,31.45,34.5,137.85991074448015,97.74921751163981,405.10000775000003,907.40000605,0.6832130318775452,1
2024-08-16,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5042.74,5174.06,5100.02,21.47,31.1,25.15,13.400001,13.400001,18.4386,79.1288,2024,7121,8,229,-0.8660254037844385,-0.5000000000000004,4865.16,4952.26,5072.54,5039.91,29.4,34.65,135.02777428577875,99.5080950955257,397.10000875000003,914.00000735,0.71619435472546,1
2024-08-17,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4765.61,4902.55,4847.2,43.37,30.3,24.4,4.299999,4.299999,18.4386,79.1288,2024,7121,8,230,-0.8660254037844385,-0.5000000000000004,5100.02,5015.72,5036.07,5086.7,30.15,34.3,156.04208998734583,100.854452433926,381.80000774999996,918.00000635,0.6806909141974442,1
