date,state,district,market,commodity,min_price,max_price,modal_price,arrival_quantity,source,temperature_max,temperature_min,precipitation,rain,latitude,longitude,year,msp_price
2026-03-07,Telangana,Khammam,Khammam Mandi,Maize,4816.62,4985.41,4908.41,79.91,gov_data,,,,,,,2026,
2026-03-07,Telangana,Nalgonda,Nalgonda Mandi,Maize,4955.44,5107.33,5013.69,26.96,gov_data,,,,,,,2026,
2026-03-07,Telangana,Nizamabad,Nizamabad Mandi,Maize,4837.3,5109.36,4965.96,52.84,gov_data,,,,,,,2026,
2026-03-07,Telangana,Warangal,Warangal Mandi,Maize,4939.48,5090.33,5010.13,61.99,gov_data,,,,,,,2026,
2026-03-07,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4724.58,4918.59,4836.24,76.23,gov_data,,,,,,,2026,
2026-03-07,Telangana,Khammam,Khammam Mandi,Red Gram,4838.04,5029.16,4896.12,92.65,gov_data,,,,,,,2026,
2026-03-07,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4748.31,4859.98,4800.15,39.93,gov_data,,,,,,,2026,
2026-03-07,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4802.49,5007.68,4942.25,74.35,gov_data,,,,,,,2026,
2026-03-07,Telangana,Warangal,Warangal Mandi,Red Gram,4973.04,5209.44,5108.26,57.15,gov_data,,,,,,,2026,
2026-03-07,Telangana,Karimnagar,Karimnagar Mandi,Rice,1927.81,2128.63,1991.03,18.4,gov_data,,,,,,,2026,
2026-03-07,Telangana,Khammam,Khammam Mandi,Rice,1885.45,2117.99,1972.76,61.44,gov_data,,,,,,,2026,
2026-03-07,Telangana,Nalgonda,Nalgonda Mandi,Rice,1894.96,2143.23,1994.3,29.06,gov_data,,,,,,,2026,
2026-03-07,Telangana,Nizamabad,Nizamabad Mandi,Rice,1869.02,2054.37,1967.91,47.71,gov_data,,,,,,,2026,
2026-03-07,Telangana,Warangal,Warangal Mandi,Rice,2060.15,2269.95,2194.39,59.41,gov_data,,,,,,,2026,
2026-03-06,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5008.02,5150.16,5063.22,43.77,gov_data,,,,,,,2026,
2026-03-06,Telangana,Khammam,Khammam Mandi,Cotton,4977.32,5126.38,5045.46,25.62,gov_data,,,,,,,2026,
2026-03-06,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4780.68,5036.63,4929.31,58.22,gov_data,,,,,,,2026,
2026-03-06,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4787.37,4992.3,4911.2,83.18,gov_data,,,,,,,2026,
2026-03-06,Telangana,Warangal,Warangal Mandi,Cotton,4881.85,5059.66,4994.65,64.43,gov_data,,,,,,,2026,
2026-03-06,Telangana,Karimnagar,Karimnagar Mandi,Maize,4815.6,5001.6,4885.89,75.24,gov_data,,,,,,,2026,
2026-03-06,Telangana,Khammam,Khammam Mandi,Maize,5101.3,5355.07,5209.58,38.76,gov_data,,,,,,,2026,
2026-03-06,Telangana,Nalgonda,Nalgonda Mandi,Maize,5114.12,5318.5,5255.49,54.66,gov_data,,,,,,,2026,
2026-03-06,Telangana,Nizamabad,Nizamabad Mandi,Maize,4945.41,5169.3,5025.7,56.18,gov_data,,,,,,,2026,
2026-03-06,Telangana,Warangal,Warangal Mandi,Maize,4757.08,4977.34,4889.39,25.33,gov_data,,,,,,,2026,
2026-03-06,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,5004.31,5186.85,5060.61,63.14,gov_data,,,,,,,2026,
2026-03-06,Telangana,Khammam,Khammam Mandi,Red Gram,4932.48,5147.59,5071.58,65.55,gov_data,,,,,,,2026,
2026-03-06,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4852.71,5030.07,4969.58,97.68,gov_data,,,,,,,2026,
2026-03-06,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4783.55,4905.68,4850.63,59.11,gov_data,,,,,,,2026,
2026-03-06,Telangana,Warangal,Warangal Mandi,Red Gram,4941.59,5136.79,5074.08,73.39,gov_data,,,,,,,2026,
2026-03-06,Telangana,Karimnagar,Karimnagar Mandi,Rice,1953.23,2106.16,2004.71,53.95,gov_data,,,,,,,2026,
2026-03-06,Telangana,Khammam,Khammam Mandi,Rice,1884.99,2079.86,2009.4,69.15,gov_data,,,,,,,2026,
2026-03-06,Telangana,Nalgonda,Nalgonda Mandi,Rice,1748.43,1956.17,1878.46,19.79,gov_data,,,,,,,2026,
2026-03-06,Telangana,Nizamabad,Nizamabad Mandi,Rice,2056.36,2347.13,2204.68,61.08,gov_data,,,,,,,2026,
2026-03-06,Telangana,Warangal,Warangal Mandi,Rice,1932.17,2140.02,2028.35,21.04,gov_data,,,,,,,2026,
2026-03-05,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4974.78,5148.26,5059.1,26.05,gov_data,,,,,,,2026,
2026-03-05,Telangana,Khammam,Khammam Mandi,Cotton,4952.18,5147.9,5089.31,84.32,gov_data,,,,,,,2026,
2026-03-05,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4725.68,4951.77,4818.98,97.9,gov_data,,,,,,,2026,
2026-03-05,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4890.07,5031.43,4980.92,17.88,gov_data,,,,,,,2026,
2026-03-05,Telangana,Warangal,Warangal Mandi,Cotton,4969.61,5148.74,5043.35,44.12,gov_data,,,,,,,2026,
2026-03-05,Telangana,Karimnagar,Karimnagar Mandi,Maize,4739.6,4917.75,4845.79,96.93,gov_data,,,,,,,2026,
2026-03-05,Telangana,Khammam,Khammam Mandi,Maize,5028.34,5146.75,5093.58,58.28,gov_data,,,,,,,2026,
2026-03-05,Telangana,Nalgonda,Nalgonda Mandi,Maize,4932.37,5047.27,4988.39,46.04,gov_data,,,,,,,2026,
2026-03-05,Telangana,Nizamabad,Nizamabad Mandi,Maize,4913.88,5046.89,4990.62,49.32,gov_data,,,,,,,2026,
2026-03-05,Telangana,Warangal,Warangal Mandi,Maize,4799.86,5039.92,4935.34,33.47,gov_data,,,,,,,2026,
2026-03-05,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4890.07,5118.04,4984.2,25.22,gov_data,,,,,,,2026,
2026-03-05,Telangana,Khammam,Khammam Mandi,Red Gram,4986.37,5180.87,5050.53,50.37,gov_data,,,,,,,2026,
2026-03-05,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4855.34,5042.72,4949.59,70.41,gov_data,,,,,,,2026,
2026-03-05,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4910.96,5111.08,5008.43,24.65,gov_data,,,,,,,2026,
2026-03-05,Telangana,Warangal,Warangal Mandi,Red Gram,4818.64,5074.99,4927.72,97.2,gov_data,,,,,,,2026,
2026-03-05,Telangana,Karimnagar,Karimnagar Mandi,Rice,2048.22,2295.17,2153.38,53.03,gov_data,,,,,,,2026,
2026-03-05,Telangana,Khammam,Khammam Mandi,Rice,1942.59,2096.23,2043.34,39.75,gov_data,,,,,,,2026,
2026-03-05,Telangana,Nalgonda,Nalgonda Mandi,Rice,1995.49,2225.94,2141.37,45.17,gov_data,,,,,,,2026,
2026-03-05,Telangana,Nizamabad,Nizamabad Mandi,Rice,1944.42,2163.26,2090.5,66.51,gov_data,,,,,,,2026,
2026-03-05,Telangana,Warangal,Warangal Mandi,Rice,1681.94,1873.55,1788.02,48.57,gov_data,,,,,,,2026,
2026-03-04,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4898.62,5074.04,4991.51,40.72,gov_data,,,,,,,2026,
2026-03-04,Telangana,Khammam,Khammam Mandi,Cotton,4840.73,5021.77,4926.16,73.65,gov_data,,,,,,,2026,
2026-03-04,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4872.9,5096.92,4976.55,87.33,gov_data,,,,,,,2026,
2026-03-04,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4960.89,5149.31,5013.97,74.71,gov_data,,,,,,,2026,
2026-03-04,Telangana,Warangal,Warangal Mandi,Cotton,5126.64,5296.28,5228.49,23.66,gov_data,,,,,,,2026,
2026-03-04,Telangana,Karimnagar,Karimnagar Mandi,Maize,4883.96,5116.58,4981.53,94.89,gov_data,,,,,,,2026,
2026-03-04,Telangana,Khammam,Khammam Mandi,Maize,4870.43,5122.65,5008.54,78.77,gov_data,,,,,,,2026,
2026-03-04,Telangana,Nalgonda,Nalgonda Mandi,Maize,4838.96,5074.25,4939.31,59.0,gov_data,,,,,,,2026,
2026-03-04,Telangana,Nizamabad,Nizamabad Mandi,Maize,4931.31,5132.87,4998.89,53.94,gov_data,,,,,,,2026,
2026-03-04,Telangana,Warangal,Warangal Mandi,Maize,4899.36,5099.57,4975.98,23.48,gov_data,,,,,,,2026,
2026-03-04,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4927.93,5129.4,5020.44,27.97,gov_data,,,,,,,2026,
2026-03-04,Telangana,Khammam,Khammam Mandi,Red Gram,4864.44,5118.79,4979.65,93.52,gov_data,,,,,,,2026,
2026-03-04,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4923.26,5084.83,4981.53,32.98,gov_data,,,,,,,2026,
2026-03-04,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4872.88,5105.75,4991.62,93.55,gov_data,,,,,,,2026,
2026-03-04,Telangana,Warangal,Warangal Mandi,Red Gram,4916.97,5043.07,4982.6,83.72,gov_data,,,,,,,2026,
2026-03-04,Telangana,Karimnagar,Karimnagar Mandi,Rice,2020.08,2208.48,2100.27,27.98,gov_data,,,,,,,2026,
2026-03-04,Telangana,Khammam,Khammam Mandi,Rice,1832.93,2002.28,1937.69,84.44,gov_data,,,,,,,2026,
2026-03-04,Telangana,Nalgonda,Nalgonda Mandi,Rice,1823.91,2028.75,1966.28,76.63,gov_data,,,,,,,2026,
2026-03-04,Telangana,Nizamabad,Nizamabad Mandi,Rice,1650.98,1802.92,1752.91,66.29,gov_data,,,,,,,2026,
2026-03-04,Telangana,Warangal,Warangal Mandi,Rice,1891.79,2096.14,1988.52,29.41,gov_data,,,,,,,2026,
2026-03-03,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4970.05,5136.11,5077.54,26.27,gov_data,,,,,,,2026,
2026-03-03,Telangana,Khammam,Khammam Mandi,Cotton,4877.7,5083.01,5020.91,13.02,gov_data,,,,,,,2026,
2026-03-03,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4783.73,4915.66,4864.6,13.52,gov_data,,,,,,,2026,
2026-03-03,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4955.54,5110.04,5007.73,39.9,gov_data,,,,,,,2026,
2026-03-03,Telangana,Warangal,Warangal Mandi,Cotton,4993.56,5152.78,5055.66,75.53,gov_data,,,,,,,2026,
2026-03-03,Telangana,Karimnagar,Karimnagar Mandi,Maize,4879.37,5071.82,4971.05,12.56,gov_data,,,,,,,2026,
2026-03-03,Telangana,Khammam,Khammam Mandi,Maize,4824.32,5071.23,4960.38,98.03,gov_data,,,,,,,2026,
2026-03-03,Telangana,Nalgonda,Nalgonda Mandi,Maize,4845.89,5065.59,4927.34,27.73,gov_data,,,,,,,2026,
2026-03-03,Telangana,Nizamabad,Nizamabad Mandi,Maize,4966.03,5181.48,5042.12,45.67,gov_data,,,,,,,2026,
2026-03-03,Telangana,Warangal,Warangal Mandi,Maize,4900.32,5144.27,5026.17,64.04,gov_data,,,,,,,2026,
2026-03-03,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4979.9,5180.25,5094.89,31.17,gov_data,,,,,,,2026,
2026-03-03,Telangana,Khammam,Khammam Mandi,Red Gram,4959.85,5154.35,5089.52,66.3,gov_data,,,,,,,2026,
2026-03-03,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4947.5,5127.68,5070.82,89.34,gov_data,,,,,,,2026,
2026-03-03,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4908.73,5096.44,4981.09,83.35,gov_data,,,,,,,2026,
2026-03-03,Telangana,Warangal,Warangal Mandi,Red Gram,4911.99,5139.38,5036.31,95.28,gov_data,,,,,,,2026,
2026-03-03,Telangana,Karimnagar,Karimnagar Mandi,Rice,1760.51,2028.18,1899.36,81.39,gov_data,,,,,,,2026,
2026-03-03,Telangana,Khammam,Khammam Mandi,Rice,1821.66,2045.63,1934.28,10.59,gov_data,,,,,,,2026,
2026-03-03,Telangana,Nalgonda,Nalgonda Mandi,Rice,1800.52,2027.18,1880.81,52.75,gov_data,,,,,,,2026,
2026-03-03,Telangana,Nizamabad,Nizamabad Mandi,Rice,2003.53,2263.53,2122.45,78.96,gov_data,,,,,,,2026,
2026-03-03,Telangana,Warangal,Warangal Mandi,Rice,1862.55,2130.56,1989.2,14.06,gov_data,,,,,,,2026,
2026-03-02,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4636.88,4866.77,4760.95,98.71,gov_data,,,,,,,2026,
2026-03-02,Telangana,Khammam,Khammam Mandi,Cotton,4886.37,5072.09,4979.15,86.33,gov_data,,,,,,,2026,
2026-03-02,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4774.68,4948.11,4837.49,67.17,gov_data,,,,,,,2026,
2026-03-02,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4999.33,5209.76,5094.28,98.54,gov_data,,,,,,,2026,
2026-03-02,Telangana,Warangal,Warangal Mandi,Cotton,4844.33,5034.49,4983.89,10.17,gov_data,,,,,,,2026,
2026-03-02,Telangana,Karimnagar,Karimnagar Mandi,Maize,4934.52,5114.09,5043.96,87.84,gov_data,,,,,,,2026,
2026-03-02,Telangana,Khammam,Khammam Mandi,Maize,5007.73,5264.6,5136.69,43.31,gov_data,,,,,,,2026,
2026-03-02,Telangana,Nalgonda,Nalgonda Mandi,Maize,4924.92,5124.33,5041.95,32.12,gov_data,,,,,,,2026,
2026-03-02,Telangana,Nizamabad,Nizamabad Mandi,Maize,4813.6,5027.18,4946.73,76.85,gov_data,,,,,,,2026,
2026-03-02,Telangana,Warangal,Warangal Mandi,Maize,5003.76,5223.88,5119.78,42.06,gov_data,,,,,,,2026,
2026-03-02,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4987.58,5118.94,5038.41,50.93,gov_data,,,,,,,2026,
2026-03-02,Telangana,Khammam,Khammam Mandi,Red Gram,4917.95,5079.33,5019.08,52.14,gov_data,,,,,,,2026,
2026-03-02,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,5012.74,5126.96,5067.69,56.25,gov_data,,,,,,,2026,
2026-03-02,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4988.49,5170.63,5069.76,58.13,gov_data,,,,,,,2026,
2026-03-02,Telangana,Warangal,Warangal Mandi,Red Gram,4767.73,4976.33,4869.16,34.19,gov_data,,,,,,,2026,
2026-03-02,Telangana,Karimnagar,Karimnagar Mandi,Rice,1939.38,2125.36,2067.01,93.16,gov_data,,,,,,,2026,
2026-03-02,Telangana,Khammam,Khammam Mandi,Rice,1795.82,1965.82,1879.74,97.45,gov_data,,,,,,,2026,
2026-03-02,Telangana,Nalgonda,Nalgonda Mandi,Rice,2035.86,2299.71,2185.54,34.17,gov_data,,,,,,,2026,
2026-03-02,Telangana,Nizamabad,Nizamabad Mandi,Rice,1662.83,1850.4,1789.8,69.54,gov_data,,,,,,,2026,
2026-03-02,Telangana,Warangal,Warangal Mandi,Rice,1818.12,2018.43,1905.74,60.99,gov_data,,,,,,,2026,
2026-03-01,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4753.15,4928.02,4872.5,54.49,gov_data,,,,,,,2026,
2026-03-01,Telangana,Khammam,Khammam Mandi,Cotton,4748.49,4944.32,4890.95,59.51,gov_data,,,,,,,2026,
2026-03-01,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4798.35,4971.99,4903.99,43.85,gov_data,,,,,,,2026,
2026-03-01,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4763.67,5022.2,4912.1,33.8,gov_data,,,,,,,2026,
2026-03-01,Telangana,Warangal,Warangal Mandi,Cotton,5023.97,5223.93,5109.19,53.36,gov_data,,,,,,,2026,
2026-03-01,Telangana,Karimnagar,Karimnagar Mandi,Maize,4862.43,5129.59,5001.31,31.07,gov_data,,,,,,,2026,
2026-03-01,Telangana,Khammam,Khammam Mandi,Maize,4776.14,5029.32,4906.34,66.54,gov_data,,,,,,,2026,
2026-03-01,Telangana,Nalgonda,Nalgonda Mandi,Maize,4933.05,5123.84,5070.24,71.58,gov_data,,,,,,,2026,
2026-03-01,Telangana,Nizamabad,Nizamabad Mandi,Maize,4740.98,5007.59,4864.18,25.62,gov_data,,,,,,,2026,
2026-03-01,Telangana,Warangal,Warangal Mandi,Maize,4814.27,5107.1,4958.8,36.17,gov_data,,,,,,,2026,
2026-03-01,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4909.0,5141.76,5052.71,81.02,gov_data,,,,,,,2026,
2026-03-01,Telangana,Khammam,Khammam Mandi,Red Gram,4954.89,5158.09,5074.82,40.46,gov_data,,,,,,,2026,
2026-03-01,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4857.91,4981.29,4921.51,19.92,gov_data,,,,,,,2026,
2026-03-01,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4841.48,5065.66,4988.88,32.15,gov_data,,,,,,,2026,
2026-03-01,Telangana,Warangal,Warangal Mandi,Red Gram,4993.88,5173.76,5106.11,21.14,gov_data,,,,,,,2026,
2026-03-01,Telangana,Karimnagar,Karimnagar Mandi,Rice,2134.73,2322.97,2240.5,74.52,gov_data,,,,,,,2026,
2026-03-01,Telangana,Khammam,Khammam Mandi,Rice,1812.65,2000.24,1941.18,78.68,gov_data,,,,,,,2026,
2026-03-01,Telangana,Nalgonda,Nalgonda Mandi,Rice,1968.53,2168.66,2102.97,17.35,gov_data,,,,,,,2026,
2026-03-01,Telangana,Nizamabad,Nizamabad Mandi,Rice,1853.85,2028.51,1954.58,35.46,gov_data,,,,,,,2026,
2026-03-01,Telangana,Warangal,Warangal Mandi,Rice,1976.05,2136.92,2051.0,29.68,gov_data,,,,,,,2026,
2026-02-28,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4988.9,5245.24,5134.72,72.29,gov_data,,,,,,,2026,
2026-02-28,Telangana,Khammam,Khammam Mandi,Cotton,4974.31,5097.95,5031.53,46.08,gov_data,,,,,,,2026,
2026-02-28,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4789.85,4966.26,4898.8,11.4,gov_data,,,,,,,2026,
2026-02-28,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4936.13,5182.41,5048.84,19.92,gov_data,,,,,,,2026,
2026-02-28,Telangana,Warangal,Warangal Mandi,Cotton,4966.1,5156.3,5045.99,22.14,gov_data,,,,,,,2026,
2026-02-28,Telangana,Karimnagar,Karimnagar Mandi,Maize,4873.42,5077.07,4969.39,19.64,gov_data,,,,,,,2026,
2026-02-28,Telangana,Khammam,Khammam Mandi,Maize,4873.51,5089.88,4969.82,95.25,gov_data,,,,,,,2026,
2026-02-28,Telangana,Nalgonda,Nalgonda Mandi,Maize,4875.14,5100.41,4990.33,96.65,gov_data,,,,,,,2026,
2026-02-28,Telangana,Nizamabad,Nizamabad Mandi,Maize,4987.12,5147.3,5079.61,42.36,gov_data,,,,,,,2026,
2026-02-28,Telangana,Warangal,Warangal Mandi,Maize,5082.64,5286.61,5161.0,28.14,gov_data,,,,,,,2026,
2026-02-28,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4847.03,5129.74,4995.59,73.12,gov_data,,,,,,,2026,
2026-02-28,Telangana,Khammam,Khammam Mandi,Red Gram,4869.07,5102.38,4959.35,22.84,gov_data,,,,,,,2026,
2026-02-28,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4834.85,5057.61,4955.38,19.34,gov_data,,,,,,,2026,
2026-02-28,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4633.57,4867.73,4776.79,93.51,gov_data,,,,,,,2026,
2026-02-28,Telangana,Warangal,Warangal Mandi,Red Gram,4805.04,4945.11,4873.58,93.92,gov_data,,,,,,,2026,
2026-02-28,Telangana,Karimnagar,Karimnagar Mandi,Rice,1915.52,2048.6,1990.35,88.18,gov_data,,,,,,,2026,
2026-02-28,Telangana,Khammam,Khammam Mandi,Rice,1775.94,1970.54,1866.68,87.09,gov_data,,,,,,,2026,
2026-02-28,Telangana,Nalgonda,Nalgonda Mandi,Rice,2033.61,2240.91,2112.13,36.09,gov_data,,,,,,,2026,
2026-02-28,Telangana,Nizamabad,Nizamabad Mandi,Rice,1949.63,2159.83,2049.19,83.87,gov_data,,,,,,,2026,
2026-02-28,Telangana,Warangal,Warangal Mandi,Rice,1777.59,1999.56,1856.33,22.21,gov_data,,,,,,,2026,
2026-02-27,Telangana,Karimnagar,Karimnagar Mandi,Cotton,4809.22,5063.75,4938.81,91.84,gov_data,,,,,,,2026,
2026-02-27,Telangana,Khammam,Khammam Mandi,Cotton,4923.25,5090.39,4978.12,15.22,gov_data,,,,,,,2026,
2026-02-27,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4854.16,5096.64,4952.98,92.9,gov_data,,,,,,,2026,
2026-02-27,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4915.18,5133.7,5061.03,11.02,gov_data,,,,,,,2026,
2026-02-27,Telangana,Warangal,Warangal Mandi,Cotton,4940.38,5091.38,5024.33,28.16,gov_data,,,,,,,2026,
2026-02-27,Telangana,Karimnagar,Karimnagar Mandi,Maize,4892.08,5027.21,4960.17,90.56,gov_data,,,,,,,2026,
2026-02-27,Telangana,Khammam,Khammam Mandi,Maize,4806.29,4960.97,4886.17,39.55,gov_data,,,,,,,2026,
2026-02-27,Telangana,Nalgonda,Nalgonda Mandi,Maize,4994.22,5191.61,5114.89,70.92,gov_data,,,,,,,2026,
2026-02-27,Telangana,Nizamabad,Nizamabad Mandi,Maize,4905.3,5126.33,5041.45,12.58,gov_data,,,,,,,2026,
2026-02-27,Telangana,Warangal,Warangal Mandi,Maize,4839.14,5055.84,4960.05,77.85,gov_data,,,,,,,2026,
2026-02-27,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4925.98,5165.14,5064.39,87.54,gov_data,,,,,,,2026,
2026-02-27,Telangana,Khammam,Khammam Mandi,Red Gram,4812.21,5014.4,4953.69,54.58,gov_data,,,,,,,2026,
2026-02-27,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4849.94,5052.32,4946.69,59.28,gov_data,,,,,,,2026,
2026-02-27,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4918.36,5109.09,5047.68,72.72,gov_data,,,,,,,2026,
2026-02-27,Telangana,Warangal,Warangal Mandi,Red Gram,4839.95,5051.3,4969.09,96.13,gov_data,,,,,,,2026,
2026-02-27,Telangana,Karimnagar,Karimnagar Mandi,Rice,1954.77,2157.6,2035.23,66.71,gov_data,,,,,,,2026,
2026-02-27,Telangana,Khammam,Khammam Mandi,Rice,1792.93,2033.43,1912.86,81.61,gov_data,,,,,,,2026,
2026-02-27,Telangana,Nalgonda,Nalgonda Mandi,Rice,1957.66,2152.86,2023.09,84.9,gov_data,,,,,,,2026,
2026-02-27,Telangana,Nizamabad,Nizamabad Mandi,Rice,1750.45,1991.01,1854.49,79.86,gov_data,,,,,,,2026,
2026-02-27,Telangana,Warangal,Warangal Mandi,Rice,1840.19,2020.73,1908.25,19.63,gov_data,,,,,,,2026,
2026-02-26,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5101.67,5243.97,5182.11,89.92,gov_data,,,,,,,2026,
2026-02-26,Telangana,Khammam,Khammam Mandi,Cotton,4677.57,4891.23,4741.96,17.84,gov_data,,,,,,,2026,
2026-02-26,Telangana,Nalgonda,Nalgonda Mandi,Cotton,5124.22,5315.92,5214.43,87.49,gov_data,,,,,,,2026,
2026-02-26,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4793.85,4995.98,4918.71,44.23,gov_data,,,,,,,2026,
2026-02-26,Telangana,Warangal,Warangal Mandi,Cotton,5023.75,5255.18,5144.61,78.15,gov_data,,,,,,,2026,
2026-02-26,Telangana,Karimnagar,Karimnagar Mandi,Maize,4877.5,5060.12,4937.88,44.85,gov_data,,,,,,,2026,
2026-02-26,Telangana,Khammam,Khammam Mandi,Maize,4939.15,5151.51,5030.52,18.39,gov_data,,,,,,,2026,
2026-02-26,Telangana,Nalgonda,Nalgonda Mandi,Maize,4858.29,5059.79,4979.33,49.49,gov_data,,,,,,,2026,
2026-02-26,Telangana,Nizamabad,Nizamabad Mandi,Maize,4974.32,5169.87,5033.48,71.74,gov_data,,,,,,,2026,
2026-02-26,Telangana,Warangal,Warangal Mandi,Maize,4826.49,4999.25,4938.27,90.14,gov_data,,,,,,,2026,
2026-02-26,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4883.12,5047.13,4972.19,86.92,gov_data,,,,,,,2026,
2026-02-26,Telangana,Khammam,Khammam Mandi,Red Gram,4859.17,5029.59,4955.52,52.3,gov_data,,,,,,,2026,
2026-02-26,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,5005.42,5197.56,5121.39,11.38,gov_data,,,,,,,2026,
2026-02-26,Telangana,Nizamabad,Nizamabad Mandi,Red Gram,4823.61,5066.3,4937.5,19.24,gov_data,,,,,,,2026,
2026-02-26,Telangana,Warangal,Warangal Mandi,Red Gram,4743.53,4987.92,4858.52,64.59,gov_data,,,,,,,2026,
2026-02-26,Telangana,Karimnagar,Karimnagar Mandi,Rice,1926.78,2173.77,2024.28,33.01,gov_data,,,,,,,2026,
2026-02-26,Telangana,Khammam,Khammam Mandi,Rice,1769.42,2002.46,1871.25,85.88,gov_data,,,,,,,2026,
2026-02-26,Telangana,Nalgonda,Nalgonda Mandi,Rice,1888.06,2115.96,1990.13,33.32,gov_data,,,,,,,2026,
2026-02-26,Telangana,Nizamabad,Nizamabad Mandi,Rice,1863.46,2082.22,1963.6,76.87,gov_data,,,,,,,2026,
2026-02-26,Telangana,Warangal,Warangal Mandi,Rice,2005.97,2176.47,2067.27,13.31,gov_data,,,,,,,2026,
2026-02-25,Telangana,Karimnagar,Karimnagar Mandi,Cotton,5098.54,5277.78,5205.88,85.26,gov_data,,,,,,,2026,
2026-02-25,Telangana,Khammam,Khammam Mandi,Cotton,4902.13,5090.66,5023.12,51.43,gov_data,,,,,,,2026,
2026-02-25,Telangana,Nalgonda,Nalgonda Mandi,Cotton,4816.53,5040.7,4931.2,15.46,gov_data,,,,,,,2026,
2026-02-25,Telangana,Nizamabad,Nizamabad Mandi,Cotton,4972.44,5145.79,5028.58,31.79,gov_data,,,,,,,2026,
2026-02-25,Telangana,Warangal,Warangal Mandi,Cotton,4954.03,5135.39,5034.09,37.55,gov_data,,,,,,,2026,
2026-02-25,Telangana,Karimnagar,Karimnagar Mandi,Maize,4977.28,5203.66,5088.14,18.4,gov_data,,,,,,,2026,
2026-02-25,Telangana,Khammam,Khammam Mandi,Maize,4878.98,5069.74,4993.36,87.37,gov_data,,,,,,,2026,
2026-02-25,Telangana,Nalgonda,Nalgonda Mandi,Maize,4829.91,5089.98,4942.28,94.58,gov_data,,,,,,,2026,
2026-02-25,Telangana,Nizamabad,Nizamabad Mandi,Maize,4853.13,5031.07,4912.09,22.04,gov_data,,,,,,,2026,
2026-02-25,Telangana,Warangal,Warangal Mandi,Maize,4814.05,5029.98,4926.94,11.25,gov_data,,,,,,,2026,
2026-02-25,Telangana,Karimnagar,Karimnagar Mandi,Red Gram,4981.27,5204.46,5064.68,44.32,gov_data,,,,,,,2026,
2026-02-25,Telangana,Khammam,Khammam Mandi,Red Gram,4825.25,5073.54,4967.45,85.25,gov_data,,,,,,,2026,
2026-02-25,Telangana,Nalgonda,Nalgonda Mandi,Red Gram,4902.11,5163.32,5013.75,85.34,gov_data,,,,,,,2026,
